,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,SQ,SQ,SQ,SQ,SQ,SQ,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,
2018-04-16,1445.0,1447.0,1427.47998046875,1441.5,1441.5,2808600,47.779998779296875,47.900001525878906,46.369998931884766,47.029998779296875,47.029998779296875,7414700,43.75749969482422,44.04750061035156,43.70750045776367,43.95500183105469,42.40762710571289,86313600
2018-04-17,1462.300048828125,1507.18994140625,1457.02001953125,1503.8299560546875,1503.8299560546875,5114400,47.93000030517578,49.689998626708984,47.869998931884766,49.130001068115234,49.130001068115234,8250200,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,42.9913215637207,106421600
2018-04-18,1514.6500244140625,1533.800048828125,1504.1099853515625,1527.8399658203125,1527.8399658203125,5227500,49.34000015258789,51.68000030517578,48.7599983215332,51.380001068115234,51.380001068115234,11145500,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,42.89484405517578,83018000
2018-04-19,1543.219970703125,1568.52001953125,1539.06005859375,1556.9100341796875,1556.9100341796875,6523700,51.130001068115234,51.58000183105469,50.09000015258789,50.630001068115234,50.630001068115234,8926400,43.439998626708984,43.84749984741211,43.165000915527344,43.20000076293945,41.679203033447266,139235200
2018-04-20,1561.199951171875,1561.199951171875,1516.0899658203125,1527.489990234375,1527.489990234375,5541600,50.88999938964844,52.5,50.65999984741211,51.459999084472656,51.459999084472656,9079200,42.650001525878906,42.80500030517578,41.35749816894531,41.43000030517578,39.97152328491211,261964400
2018-04-23,1546.68994140625,1548.0,1503.4100341796875,1517.8599853515625,1517.8599853515625,4465400,51.79999923706055,51.9900016784668,50.119998931884766,50.349998474121094,50.349998474121094,7092100,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,39.85573959350586,146062000
2018-04-24,1535.800048828125,1539.5,1448.449951171875,1460.0899658203125,1460.0899658203125,7494700,50.349998474121094,50.349998474121094,45.310001373291016,46.0099983215332,46.0099983215332,18383900,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,39.30098342895508,134768000
2018-04-25,1458.0,1469.989990234375,1415.02001953125,1460.1700439453125,1460.1700439453125,6587300,46.79999923706055,46.900001525878906,43.720001220703125,44.75,44.75,16085100,40.654998779296875,41.35499954223633,40.602500915527344,40.912498474121094,39.47222900390625,113528400
2018-04-26,1485.010009765625,1529.4200439453125,1478.5,1517.9599609375,1517.9599609375,8801100,46.11000061035156,47.369998931884766,45.599998474121094,46.7400016784668,46.7400016784668,10236800,41.029998779296875,41.432498931884766,40.842498779296875,41.05500030517578,39.60972213745117,111852000
2018-04-27,1634.010009765625,1638.0999755859375,1567.3900146484375,1572.6199951171875,1572.6199951171875,13053200,48.0,48.77000045776367,47.189998626708984,47.56999969482422,47.56999969482422,10176400,41.0,41.08250045776367,40.157501220703125,40.58000183105469,39.15144348144531,142623200
2018-04-30,1582.5,1596.0,1560.93994140625,1566.1300048828125,1566.1300048828125,5464100,47.70000076293945,48.91999816894531,45.7599983215332,47.34000015258789,47.34000015258789,16758000,40.532501220703125,41.814998626708984,40.459999084472656,41.314998626708984,39.860565185546875,169709600
2018-05-01,1563.219970703125,1585.0,1552.1800537109375,1582.260009765625,1582.260009765625,4572100,47.11000061035156,48.5,46.689998626708984,48.20000076293945,48.20000076293945,7670000,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,40.78676986694336,214277600
2018-05-02,1580.97998046875,1588.5,1566.3599853515625,1569.6800537109375,1569.6800537109375,4360300,48.34000015258789,50.0,48.29999923706055,48.65999984741211,48.65999984741211,18113300,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,42.588531494140625,266157600
2018-05-03,1560.010009765625,1574.800048828125,1546.02001953125,1572.0799560546875,1572.0799560546875,4251900,46.70000076293945,49.47999954223633,46.500999450683594,49.209999084472656,49.209999084472656,20472800,43.970001220703125,44.375,43.61000061035156,44.22249984741211,42.665706634521484,136272800
2018-05-04,1562.449951171875,1584.9000244140625,1562.18994140625,1580.949951171875,1580.949951171875,3443600,48.29999923706055,49.66999816894531,48.150001525878906,49.099998474121094,49.099998474121094,10442100,44.5625,46.0625,44.54249954223633,45.95750045776367,44.33962631225586,224805200
2018-05-07,1589.3399658203125,1606.949951171875,1587.8299560546875,1600.1400146484375,1600.1400146484375,3801900,49.099998474121094,51.81999969482422,49.04999923706055,51.119998931884766,51.119998931884766,13758900,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,44.660423278808594,169805600
2018-05-08,1595.0,1596.8800048828125,1582.510009765625,1592.3900146484375,1592.3900146484375,3067900,51.209999084472656,53.68000030517578,50.2400016784668,53.31999969482422,53.31999969482422,18013400,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,44.87510299682617,113611200
2018-05-09,1600.0,1608.0,1592.0,1608.0,1608.0,3637300,53.150001525878906,54.88999938964844,52.43000030517578,54.2599983215332,54.2599983215332,12653500,46.63750076293945,46.849998474121094,46.30500030517578,46.84000015258789,45.19106674194336,92844800
2018-05-10,1608.47998046875,1615.5999755859375,1603.43994140625,1609.0799560546875,1609.0799560546875,2817500,54.52000045776367,55.5,53.86000061035156,54.650001525878906,54.650001525878906,10628800,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,45.83747482299805,111957200
2018-05-11,1610.989990234375,1611.0999755859375,1597.8900146484375,1602.9100341796875,1602.9100341796875,2263900,54.540000915527344,55.47999954223633,54.0099983215332,54.72999954223633,54.72999954223633,7470500,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,45.663143157958984,104848800
2018-05-14,1604.0,1611.1800537109375,1600.050048828125,1601.5400390625,1601.5400390625,2509500,55.04999923706055,56.08000183105469,54.04999923706055,54.279998779296875,54.279998779296875,10681900,47.252498626708984,47.38249969482422,46.96500015258789,47.037498474121094,45.55660629272461,83115200
2018-05-15,1587.800048828125,1587.800048828125,1565.219970703125,1576.1199951171875,1576.1199951171875,5077500,54.02000045776367,55.0,53.130001068115234,54.650001525878906,54.650001525878906,7653600,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,45.1425666809082,94780800
2018-05-16,1577.5,1594.4300537109375,1576.6700439453125,1587.280029296875,1587.280029296875,2570600,54.779998779296875,56.720001220703125,54.459999084472656,56.59000015258789,56.59000015258789,10878800,46.51750183105469,47.1150016784668,46.5,47.04499816894531,45.563873291015625,76732400
2018-05-17,1580.56005859375,1594.0400390625,1573.0,1581.760009765625,1581.760009765625,2147600,56.5,57.189998626708984,54.599998474121094,54.81999969482422,54.81999969482422,14528400,47.0,47.227500915527344,46.59000015258789,46.747501373291016,45.27573776245117,69176000
2018-05-18,1581.3299560546875,1583.5899658203125,1572.0999755859375,1574.3699951171875,1574.3699951171875,2642600,53.540000915527344,55.33000183105469,53.0,55.040000915527344,55.040000915527344,10012200,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,45.11109161376953,73190800
2018-05-21,1585.0,1592.050048828125,1575.0,1585.4599609375,1585.4599609375,2925200,56.040000915527344,57.04999923706055,55.70500183105469,56.38999938964844,56.38999938964844,8228800,47.0,47.317501068115234,46.727500915527344,46.907501220703125,45.43070602416992,73603200
2018-05-22,1589.8900146484375,1589.8900146484375,1575.25,1581.4000244140625,1581.4000244140625,2115600,56.400001525878906,56.619998931884766,54.4900016784668,54.630001068115234,54.630001068115234,9693800,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,45.3169059753418,60962800
2018-05-23,1571.050048828125,1601.8599853515625,1566.3399658203125,1601.8599853515625,1601.8599853515625,3361900,54.16999816894531,55.09000015258789,53.65999984741211,55.09000015258789,55.09000015258789,9545800,46.587501525878906,47.125,46.439998626708984,47.09000015258789,45.607460021972656,80233600
2018-05-24,1598.030029296875,1608.239990234375,1588.3800048828125,1603.0699462890625,1603.0699462890625,3430000,55.0,55.84000015258789,54.7599983215332,55.54999923706055,55.54999923706055,7574100,47.192501068115234,47.209999084472656,46.5525016784668,47.037498474121094,45.55660629272461,92936000
2018-05-25,1603.0,1614.1199951171875,1600.449951171875,1610.1500244140625,1610.1500244140625,2698400,55.84000015258789,56.86000061035156,55.40999984741211,55.77000045776367,55.77000045776367,5509700,47.057498931884766,47.412498474121094,46.912498474121094,47.14500045776367,45.660728454589844,69844000
2018-05-29,1600.7099609375,1621.7900390625,1600.1500244140625,1612.8699951171875,1612.8699951171875,3846500,56.0,57.8390007019043,55.88999938964844,56.91999816894531,56.91999816894531,10247300,46.900001525878906,47.1875,46.717498779296875,46.974998474121094,45.49606704711914,90056400
2018-05-30,1618.0999755859375,1626.0,1612.9300537109375,1624.8900146484375,1624.8900146484375,2907400,57.66999816894531,58.38999938964844,56.91999816894531,57.90999984741211,57.90999984741211,9457000,46.93000030517578,47.0,46.69499969482422,46.875,45.39921569824219,74762000
2018-05-31,1623.0,1635.0,1621.3499755859375,1629.6199951171875,1629.6199951171875,3166300,58.0,58.900001525878906,57.599998474121094,58.25,58.25,7980900,46.80500030517578,47.057498931884766,46.53499984741211,46.717498779296875,45.24667739868164,109931200
2018-06-01,1637.030029296875,1646.72998046875,1635.0899658203125,1641.5400390625,1641.5400390625,3313400,58.70000076293945,60.2599983215332,58.28099822998047,59.40999984741211,59.40999984741211,10479600,46.997501373291016,47.564998626708984,46.9375,47.560001373291016,46.06266784667969,93770000
2018-06-04,1648.9000244140625,1665.6800537109375,1645.489990234375,1665.27001953125,1665.27001953125,3187700,60.4900016784668,61.4900016784668,59.709999084472656,61.20000076293945,61.20000076293945,10717900,47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,46.4476432800293,105064800
2018-06-05,1672.989990234375,1699.0,1670.06005859375,1696.3499755859375,1696.3499755859375,4782200,61.36000061035156,61.93000030517578,60.43000030517578,61.56999969482422,61.56999969482422,8752800,48.26750183105469,48.48500061035156,48.09000015258789,48.32749938964844,46.805992126464844,86264000
2018-06-06,1704.510009765625,1714.5,1686.469970703125,1695.75,1695.75,5473200,61.599998474121094,62.83000183105469,61.08000183105469,62.720001220703125,62.720001220703125,8590900,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,46.96821975708008,83734400
2018-06-07,1698.56005859375,1699.9000244140625,1676.1099853515625,1689.300048828125,1689.300048828125,3765700,62.650001525878906,62.77000045776367,59.29999923706055,60.66999816894531,60.66999816894531,14474600,48.53499984741211,48.54999923706055,48.084999084472656,48.3650016784668,46.842308044433594,85388800
2018-06-08,1681.1199951171875,1689.43994140625,1673.010009765625,1683.989990234375,1683.989990234375,2955100,60.58000183105469,62.040000915527344,60.189998626708984,61.779998779296875,61.779998779296875,8300900,47.79249954223633,48.0,47.442501068115234,47.92499923706055,46.41617202758789,106627200
2018-06-11,1681.510009765625,1694.239990234375,1680.5899658203125,1689.1199951171875,1689.1199951171875,2335500,61.970001220703125,62.459999084472656,59.5,61.290000915527344,61.290000915527344,6048000,47.837501525878906,47.99250030517578,47.5525016784668,47.807498931884766,46.302371978759766,73234000
2018-06-12,1693.0,1699.510009765625,1691.52001953125,1698.75,1698.75,2259200,61.77000045776367,64.08000183105469,61.650001525878906,63.209999084472656,63.209999084472656,9585600,47.84749984741211,48.15250015258789,47.787498474121094,48.06999969482422,46.55659866333008,67644400
2018-06-13,1702.81005859375,1713.75,1700.1199951171875,1704.8599853515625,1704.8599853515625,3327500,62.25,63.86000061035156,62.16999816894531,62.5,62.5,11262000,48.10499954223633,48.220001220703125,47.61000061035156,47.67499923706055,46.174034118652344,86553600
2018-06-14,1713.47998046875,1724.800048828125,1708.8699951171875,1723.8599853515625,1723.8599853515625,3174400,63.20000076293945,64.8499984741211,63.20000076293945,63.880001068115234,63.880001068115234,11913100,47.88750076293945,47.89250183105469,47.55500030517578,47.70000076293945,46.19824981689453,86440400
2018-06-15,1714.0,1720.8699951171875,1708.52001953125,1715.969970703125,1715.969970703125,4777600,63.650001525878906,64.5999984741211,62.529998779296875,64.4800033569336,64.4800033569336,7904400,47.50749969482422,47.540000915527344,47.064998626708984,47.209999084472656,45.72367477416992,246876800
2018-06-18,1706.260009765625,1726.739990234375,1702.56005859375,1723.7900390625,1723.7900390625,3107700,64.1500015258789,66.44000244140625,63.880001068115234,66.19999694824219,66.19999694824219,10488300,46.970001220703125,47.30500030517578,46.79999923706055,47.185001373291016,45.69945526123047,73939600
2018-06-19,1709.0400390625,1736.1099853515625,1700.3900146484375,1734.780029296875,1734.780029296875,4290100,65.31999969482422,66.0999984741211,63.54999923706055,65.95999908447266,65.95999908447266,9504500,46.28499984741211,46.58250045776367,45.86249923706055,46.42250061035156,44.960968017578125,134314000
2018-06-20,1742.5,1762.9300537109375,1741.3599853515625,1750.0799560546875,1750.0799560546875,4332600,66.58999633789062,68.97000122070312,66.55000305175781,67.58999633789062,67.58999633789062,12382500,46.587501525878906,46.79999923706055,46.432498931884766,46.625,45.15709686279297,82514800
2018-06-21,1760.0,1763.0999755859375,1717.56005859375,1730.219970703125,1730.219970703125,4941100,68.77999877929688,69.4000015258789,66.2699966430664,67.0999984741211,67.0999984741211,9999500,46.8125,47.087501525878906,46.23500061035156,46.3650016784668,44.90528869628906,102847600
2018-06-22,1742.6199951171875,1743.0,1711.9000244140625,1715.6700439453125,1715.6700439453125,4075100,68.16999816894531,68.16999816894531,65.11000061035156,65.75,65.75,10778400,46.529998779296875,46.537498474121094,46.17499923706055,46.22999954223633,44.77452850341797,108801600
2018-06-25,1702.510009765625,1705.0,1646.31005859375,1663.1500244140625,1663.1500244140625,7511200,64.0,64.1500015258789,60.869998931884766,61.88999938964844,61.88999938964844,15115400,45.849998474121094,46.22999954223633,45.182498931884766,45.54249954223633,44.10867691040039,126652400
2018-06-26,1672.3699951171875,1701.5699462890625,1663.3399658203125,1691.0899658203125,1691.0899658203125,4386600,62.029998779296875,63.400001525878906,61.11000061035156,62.54999923706055,62.54999923706055,13168900,45.747501373291016,46.63249969482422,45.6349983215332,46.10749816894531,44.6558837890625,98276800
2018-06-27,1708.1099853515625,1711.949951171875,1660.0,1660.510009765625,1660.510009765625,4872200,63.849998474121094,64.16000366210938,59.83000183105469,60.09000015258789,60.09000015258789,11139700,46.307498931884766,46.81999969482422,46.00749969482422,46.040000915527344,44.59050750732422,101141200
2018-06-28,1672.5400390625,1705.5,1661.1700439453125,1701.449951171875,1701.449951171875,4529700,61.02000045776367,61.83000183105469,59.400001525878906,61.54999923706055,61.54999923706055,11836900,46.025001525878906,46.5525016784668,45.95000076293945,46.375,44.91497039794922,69460800
2018-06-29,1717.0,1723.4100341796875,1694.3199462890625,1699.800048828125,1699.800048828125,4543500,62.29999923706055,62.77000045776367,61.439998626708984,61.63999938964844,61.63999938964844,6759300,46.5724983215332,46.79750061035156,45.727500915527344,46.27750015258789,44.82053756713867,90950800
2018-07-02,1682.699951171875,1713.8900146484375,1678.06005859375,1713.780029296875,1713.780029296875,3185700,60.470001220703125,63.22999954223633,60.2599983215332,63.13999938964844,63.13999938964844,5427100,45.95500183105469,46.82500076293945,45.85499954223633,46.79499816894531,45.32175064086914,70925200
2018-07-03,1723.9599609375,1725.0,1692.47998046875,1693.9599609375,1693.9599609375,2177300,63.31999969482422,63.650001525878906,61.52000045776367,61.75,61.75,4234700,46.9474983215332,46.98749923706055,45.8849983215332,45.97999954223633,44.53240203857422,55819200
2018-07-05,1705.3800048828125,1710.68994140625,1682.1500244140625,1699.72998046875,1699.72998046875,2983100,62.54999923706055,64.43000030517578,62.279998779296875,64.1500015258789,64.1500015258789,7671000,46.314998626708984,46.602500915527344,46.06999969482422,46.349998474121094,44.8907470703125,66416800
2018-07-06,1696.0,1715.27001953125,1691.6700439453125,1710.6300048828125,1710.6300048828125,2650300,64.5999984741211,66.5199966430664,63.7599983215332,66.44000244140625,66.44000244140625,10441600,46.35499954223633,47.10749816894531,46.29999923706055,46.99250030517578,45.513023376464844,69940800
2018-07-09,1724.050048828125,1739.56005859375,1716.22998046875,1739.02001953125,1739.02001953125,3012000,67.30000305175781,67.5,64.8499984741211,66.4800033569336,66.4800033569336,9067800,47.375,47.66999816894531,47.32500076293945,47.64500045776367,46.14497756958008,79026400
2018-07-10,1738.530029296875,1750.0,1731.0,1743.0699462890625,1743.0699462890625,3002900,66.0,66.8499984741211,64.41000366210938,64.76000213623047,64.76000213623047,9162700,47.6775016784668,47.81999969482422,47.54499816894531,47.587501525878906,46.08929443359375,63756400
2018-07-11,1737.989990234375,1756.9599609375,1734.0,1755.0,1755.0,3209800,64.29000091552734,65.83999633789062,64.12000274658203,65.33000183105469,65.33000183105469,5857100,47.125,47.44499969482422,46.90250015258789,46.970001220703125,45.491233825683594,75326000
2018-07-12,1764.510009765625,1798.0,1762.1800537109375,1796.6199951171875,1796.6199951171875,4532700,65.80999755859375,67.48999786376953,65.69999694824219,67.27999877929688,67.27999877929688,8927300,47.38249969482422,47.852500915527344,47.32749938964844,47.75749969482422,46.25394058227539,72164400
2018-07-13,1803.9300537109375,1815.300048828125,1795.22998046875,1813.030029296875,1813.030029296875,4383200,67.02999877929688,67.27999877929688,65.5,66.97000122070312,66.97000122070312,7686000,47.77000045776367,47.959999084472656,47.724998474121094,47.83250045776367,46.32658386230469,50055600
2018-07-16,1821.949951171875,1841.949951171875,1814.449951171875,1822.489990234375,1822.489990234375,5466200,66.69000244140625,68.33799743652344,66.69000244140625,66.94999694824219,66.94999694824219,5407900,47.880001068115234,48.162498474121094,47.60499954223633,47.727500915527344,46.22488784790039,60172400
2018-07-17,1811.56005859375,1851.68994140625,1797.3800048828125,1843.9300537109375,1843.9300537109375,5682900,66.56999969482422,68.66999816894531,66.37000274658203,68.33000183105469,68.33000183105469,6293100,47.4375,47.967498779296875,47.29999923706055,47.86249923706055,46.35564041137695,62138000
2018-07-18,1848.0,1858.8800048828125,1831.27001953125,1842.9200439453125,1842.9200439453125,4861900,68.44999694824219,68.83000183105469,67.41999816894531,68.29000091552734,68.29000091552734,4913100,47.94499969482422,47.95000076293945,47.48249816894531,47.599998474121094,46.10139846801758,65573600
2018-07-19,1829.4599609375,1841.0,1811.27001953125,1812.969970703125,1812.969970703125,4676900,69.4000015258789,71.31999969482422,68.8499984741211,70.31999969482422,70.31999969482422,11981300,47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,46.45975112915039,81147200
2018-07-20,1825.010009765625,1834.8399658203125,1810.06005859375,1813.699951171875,1813.699951171875,3884400,70.94999694824219,72.08999633789062,70.16999816894531,70.41000366210938,70.41000366210938,9262800,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,46.353214263916016,82704800
2018-07-23,1812.2099609375,1819.0,1769.989990234375,1802.0,1802.0,3888500,70.5,72.20999908447266,69.6500015258789,71.5999984741211,71.5999984741211,7059700,47.66999816894531,47.9900016784668,47.38999938964844,47.90250015258789,46.39436721801758,63957600
2018-07-24,1829.010009765625,1840.0,1809.3800048828125,1829.239990234375,1829.239990234375,4278700,72.56999969482422,72.80000305175781,68.19999694824219,69.36000061035156,69.36000061035156,12188100,48.11249923706055,48.415000915527344,48.01250076293945,48.25,46.73093032836914,74791600
2018-07-25,1829.300048828125,1863.8399658203125,1822.6400146484375,1863.6099853515625,1863.6099853515625,3738200,69.7300033569336,72.52999877929688,69.62999725341797,72.52999877929688,72.52999877929688,8286200,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,47.17160415649414,66839600
2018-07-26,1839.0,1844.6800537109375,1804.5,1808.0,1808.0,9924400,71.18000030517578,72.33000183105469,70.11000061035156,71.98999786376953,71.98999786376953,6744500,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,47.023902893066406,76304000
2018-07-27,1876.050048828125,1880.050048828125,1806.530029296875,1817.27001953125,1817.27001953125,9681000,72.4800033569336,73.19000244140625,68.76000213623047,69.8499984741211,69.8499984741211,8687200,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,46.2418327331543,96096000
2018-07-30,1827.3299560546875,1829.5,1766.02001953125,1779.219970703125,1779.219970703125,6562300,70.04000091552734,70.19999694824219,64.20999908447266,65.62000274658203,65.62000274658203,13599000,47.974998474121094,48.04999923706055,47.26750183105469,47.477500915527344,45.982749938964844,84118000
2018-07-31,1786.489990234375,1801.8299560546875,1739.3199462890625,1777.43994140625,1777.43994140625,5738700,65.87999725341797,66.80000305175781,63.209999084472656,64.6500015258789,64.6500015258789,10692300,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,46.07476043701172,157492000
2018-08-01,1784.0,1798.43994140625,1776.02001953125,1797.1700439453125,1797.1700439453125,4153100,65.0999984741211,67.41000366210938,65.0,66.86000061035156,66.86000061035156,11990400,49.782501220703125,50.439998626708984,49.32749938964844,50.375,48.78902816772461,271742800
2018-08-02,1788.77001953125,1836.56005859375,1786.0,1834.3299560546875,1834.3299560546875,4354700,65.25,72.81999969482422,64.22000122070312,72.6500015258789,72.6500015258789,20831900,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,50.215171813964844,249616000
2018-08-03,1837.739990234375,1841.0,1821.5,1823.2900390625,1823.2900390625,3460500,72.0999984741211,72.43000030517578,67.83000183105469,68.36000061035156,68.36000061035156,14949000,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,50.36044692993164,133789600
2018-08-06,1825.81005859375,1847.77001953125,1818.9200439453125,1847.75,1847.75,3391800,69.61000061035156,71.0,68.73999786376953,70.91999816894531,70.91999816894531,10876000,52.0,52.3125,51.76750183105469,52.26750183105469,50.62195587158203,101701600
2018-08-07,1854.530029296875,1869.719970703125,1846.27001953125,1862.47998046875,1862.47998046875,3377500,70.88999938964844,71.58999633789062,69.93000030517578,71.0,71.0,6589700,52.33000183105469,52.375,51.689998626708984,51.77750015258789,50.14737319946289,102349600
2018-08-08,1861.0,1891.510009765625,1854.5,1886.52001953125,1886.52001953125,3963000,70.8499984741211,71.0999984741211,69.5510025024414,70.81999969482422,70.81999969482422,5006400,51.51250076293945,51.95249938964844,51.130001068115234,51.8125,50.181278228759766,90102000
2018-08-09,1882.0,1914.5699462890625,1877.47998046875,1898.52001953125,1898.52001953125,4860400,71.12000274658203,71.2699966430664,69.30000305175781,69.37999725341797,69.37999725341797,6312700,52.38249969482422,52.44499969482422,51.79999923706055,52.220001220703125,50.57594299316406,93970400
2018-08-10,1888.510009765625,1899.5,1878.2099609375,1886.300048828125,1886.300048828125,3639900,69.22000122070312,72.2300033569336,68.9000015258789,70.5999984741211,70.5999984741211,13371600,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,50.425296783447266,98444800
